"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","1st Round","3","Rafter P.","Schalken S.","23","50","7","6","7","6","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","1st Round","3","Vinck C.","Kulti N.","167","224","6","7","6","2","6","4","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Chang M.","Medvedev A.","28","47","2","6","7","6","6","4","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Escude N.","Vinck C.","21","167","6","4","6","3","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Federer R.","Larsson M.","38","49","6","2","6","3","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Kafelnikov Y.","Burrieza O.","5","174","6","7","7","6","6","3","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Kiefer N.","Portas A.","13","53","6","7","6","1","6","2","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Krajicek R.","Rafter P.","32","23","6","7","7","6","6","2","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Lapentti N.","Moya C.","9","51","4","6","7","6","6","4","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","2nd Round","3","Prinosil D.","Ljubicic I.","130","83","6","4","6","7","6","4","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Chang M.","Federer R.","28","38","7","5","6","2","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Kafelnikov Y.","Escude N.","5","21","7","6","6","3","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Krajicek R.","Kiefer N.","32","13","7","5","5","7","7","6","","","","","2","1","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Prinosil D.","Lapentti N.","130","9","6","3","7","6","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Semifinals","3","Krajicek R.","Chang M.","32","28","6","2","6","1","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","Semifinals","3","Prinosil D.","Kafelnikov Y.","130","5","6","4","7","6","","","","","","","2","0","Completed"
"33","Halle","Gerry Weber Open","06/12/2000","International","Outdoor","Grass","The Final","3","Prinosil D.","Krajicek R.","130","32","6","3","6","2","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Agenor R.","Rosset M.","97","34","6","3","2","0","","","","","","","1","0","Retired"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Black B.","Huet S.","64","106","6","3","6","1","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Boutter J.","Manta L.","92","103","6","2","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Bryan B.","Sargsian S.","202","78","6","3","3","6","6","4","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Dupuis A.","Gustafsson M.","105","77","4","6","6","3","6","4","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Gambill J.M.","Voinea A.","62","87","6","3","6","3","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Gimelstob J.","Spadea V.","102","58","2","6","6","4","6","1","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Grosjean S.","Bastl G.","33","71","6","1","6","0","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Ivanisevic G.","Tieleman L.","63","91","7","5","7","5","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Knippschild J.","Witt A.","114","498","3","6","6","4","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Kucera K.","Cowan B.","36","170","6","2","7","5","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Llodra M.","Rochus C.","169","86","5","7","6","4","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Martin T.","Srichaphan P.","22","88","7","6","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Mirnyi M.","Hantschk M.","60","90","6","3","7","6","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Nestor D.","Lareau S.","163","137","6","4","2","6","7","6","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Parmar A.","Draper S.","157","400","7","6","2","6","6","0","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Pavel A.","Sluiter R.","26","128","6","7","6","3","6","4","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Philippoussis M.","Arthurs W.","17","95","6","3","7","5","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Pozzi G.","Siemerink J.","76","125","6","3","4","6","6","1","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Rusedski G.","Ferreira W.","20","42","7","5","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Sa A.","Ilie A.","84","39","4","6","6","3","7","6","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Sanguinetti D.","Lee M.","104","289","6","7","6","4","6","2","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Santoro F.","Goldstein P.","27","74","7","6","6","1","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","1st Round","3","Wheaton D.","Vinciguerra A.","436","40","6","3","6","2","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Agassi A.","Dupuis A.","1","105","6","1","5","7","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Bryan B.","Henman T.","202","14","7","6","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Gimelstob J.","Santoro F.","102","27","4","6","6","4","6","0","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Hewitt L.","Wheaton D.","11","436","6","4","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Ivanisevic G.","Philippoussis M.","63","17","6","3","6","3","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Kucera K.","Enqvist T.","36","7","3","6","7","6","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Llodra M.","Sa A.","169","84","6","1","3","0","","","","","","","1","0","Retired"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Mirnyi M.","Martin T.","60","22","6","3","6","7","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Nestor D.","Hill M.","163","226","6","4","6","3","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Pavel A.","Black B.","26","64","7","6","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Pioline C.","Gambill J.M.","6","62","5","7","6","2","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Pozzi G.","Agenor R.","76","97","6","3","4","6","6","0","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Rusedski G.","Knippschild J.","20","114","7","6","7","6","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Safin M.","Boutter J.","8","92","7","5","5","7","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Sampras P.","Parmar A.","4","157","6","7","6","4","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","2nd Round","3","Sanguinetti D.","Grosjean S.","104","33","7","6","1","6","7","6","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Bryan B.","Mirnyi M.","202","60","6","4","1","6","6","2","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Hewitt L.","Ivanisevic G.","11","63","6","4","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Pavel A.","Kucera K.","26","36","7","6","3","6","7","5","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Pioline C.","Gimelstob J.","6","102","6","4","7","5","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Pozzi G.","Agassi A.","76","1","4","6","3","2","","","","","","","0","1","Retired"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Safin M.","Rusedski G.","8","20","6","7","7","6","6","4","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Sampras P.","Llodra M.","4","169","6","1","7","6","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","3rd Round","3","Sanguinetti D.","Nestor D.","104","163","6","3","4","6","7","5","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Hewitt L.","Pioline C.","11","6","6","4","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Pozzi G.","Safin M.","76","8","7","5","7","6","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Sampras P.","Bryan B.","4","202","6","4","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Quarterfinals","3","Sanguinetti D.","Pavel A.","104","26","3","6","7","6","6","3","","","","","2","1","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Semifinals","3","Hewitt L.","Pozzi G.","11","76","6","1","6","4","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","Semifinals","3","Sampras P.","Sanguinetti D.","4","104","7","5","6","3","","","","","","","2","0","Completed"
"34","Queens Club","Stella Artois","06/12/2000","International","Outdoor","Grass","The Final","3","Hewitt L.","Sampras P.","11","4","6","4","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Arthurs W.","Schuettler R.","94","76","7","6","7","6","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Bjorkman J.","Henman T.","85","14","5","7","6","4","7","5","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Black B.","Sa A.","65","82","6","1","6","7","6","1","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Clement A.","Koubek S.","57","36","3","6","7","6","6","3","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Cowan B.","Bastl G.","180","72","3","6","7","6","6","4","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Ferreira W.","Gimelstob J.","40","99","7","5","6","7","6","3","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Fromberg R.","Federer R.","71","35","7","5","6","1","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Gambill J.M.","Lee M.","62","264","6","3","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Grosjean S.","Spadea V.","32","59","6","1","4","6","7","5","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Massu N.","Landsberg J.","68","611","7","6","6","1","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Mirnyi M.","Martin A.","58","66","6","2","6","2","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Parmar A.","Pioline C.","151","6","7","5","7","6","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Pozzi G.","Sanguinetti D.","64","86","7","5","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Rosset M.","Chela J.I.","33","53","6","4","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Santoro F.","Palmer J.","28","519","3","6","7","6","6","4","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","1st Round","3","Sargsian S.","Ilie A.","78","41","6","7","6","2","5","0","","","","","1","1","Retired"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Bjorkman J.","Mirnyi M.","85","58","6","4","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Black B.","Sargsian S.","65","78","6","3","2","6","6","4","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Ferreira W.","Rosset M.","40","33","6","1","6","2","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Fromberg R.","Massu N.","71","68","6","7","6","3","6","3","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Gambill J.M.","Santoro F.","62","28","7","6","6","2","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Grosjean S.","Arthurs W.","32","94","7","6","7","6","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Parmar A.","Cowan B.","151","180","6","3","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","2nd Round","3","Pozzi G.","Clement A.","64","57","4","6","7","6","6","1","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Bjorkman J.","Fromberg R.","85","71","7","5","4","6","6","3","","","","","2","1","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Black B.","Parmar A.","65","151","6","4","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Gambill J.M.","Pozzi G.","62","64","6","4","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Grosjean S.","Ferreira W.","32","40","7","6","6","3","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Semifinals","3","Black B.","Gambill J.M.","65","62","7","6","6","1","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","Semifinals","3","Grosjean S.","Bjorkman J.","32","85","7","6","6","4","","","","","","","2","0","Completed"
"35","Nottingham","Nottingham Open","06/19/2000","International","Outdoor","Grass","The Final","3","Grosjean S.","Black B.","32","65","7","6","6","3","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Alami K.","Stoliarov A.","30","124","6","1","7","6","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Braasch K.","Boutter J.","426","102","6","3","6","0","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Chang M.","Srichaphan P.","26","89","6","3","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Clavet F.","Ljubicic I.","44","79","6","2","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Damm M.","Stanoytchev O.","98","103","6","4","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Escude N.","van Lottum J.","18","117","6","1","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Golmard J.","Manta L.","70","105","6","2","4","6","6","4","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Gustafsson M.","Boruszewski J.","77","376","6","2","1","6","7","6","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Hantschk M.","Rochus C.","92","88","3","6","6","1","6","4","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Krajicek R.","Sluiter R.","25","126","6","7","6","3","6","2","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Pavel A.","Wassen R.","34","263","6","2","7","5","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Rafter P.","van Scheppingen D.","27","351","6","3","6","4","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Schalken S.","Goellner M.K.","52","342","6","2","6","4","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Siemerink J.","Johansson T.","125","55","3","6","6","3","6","4","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Wessels P.","Tieleman L.","131","95","7","5","6","4","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","1st Round","3","Youzhny M.","Nestor D.","158","154","7","5","6","7","6","3","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Alami K.","Hantschk M.","30","92","7","6","6","3","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Braasch K.","Pavel A.","426","34","7","5","4","6","7","6","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Chang M.","Golmard J.","26","70","1","6","6","4","6","3","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Clavet F.","Wessels P.","44","131","6","4","6","4","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Damm M.","Krajicek R.","98","25","3","6","7","6","6","4","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Escude N.","Youzhny M.","18","158","7","5","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Gustafsson M.","Siemerink J.","77","125","1","6","7","5","7","5","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","2nd Round","3","Rafter P.","Schalken S.","27","52","6","3","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Chang M.","Braasch K.","26","426","7","6","7","6","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Damm M.","Gustafsson M.","98","77","6","3","3","6","7","5","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Escude N.","Clavet F.","18","44","7","5","6","4","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Quarterfinals","3","Rafter P.","Alami K.","27","30","6","3","3","6","6","3","","","","","2","1","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Semifinals","3","Escude N.","Chang M.","18","26","7","6","6","2","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","Semifinals","3","Rafter P.","Damm M.","27","98","6","2","6","1","","","","","","","2","0","Completed"
"36","'s-Hertogenbosch","Heineken Trophy","06/19/2000","International","Outdoor","Grass","The Final","3","Rafter P.","Escude N.","27","18","6","1","6","3","","","","","","","2","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Agassi A.","Dent T.","1","256","2","6","6","3","6","0","4","0","","","2","1","Retired"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Arazi H.","Gaudi I.","38","218","6","2","6","4","6","0","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Bjorkman J.","Medvedev A.","78","47","6","4","6","3","6","3","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Black B.","Ilie A.","52","43","6","3","5","7","7","6","6","0","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Bower J.","Sanguinetti D.","509","87","6","3","7","6","4","6","7","6","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Chang M.","Gaudio G.","24","41","6","2","6","3","6","2","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Clavet F.","Gumy H.","42","88","6","3","6","3","6","3","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Clement A.","Ivanisevic G.","58","65","6","3","3","6","6","3","6","4","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Damm M.","Petrovic D.","86","185","6","1","6","4","6","1","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","di Pasquale A.","Hipfl M.","49","97","4","6","6","4","6","4","6","7","6","1","3","2","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Dosedel S.","Lapentti N.","50","10","6","3","6","2","0","6","6","1","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","El Aynaoui Y.","Mantilla F.","16","75","7","6","6","3","6","4","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Enqvist T.","Hantschk M.","8","92","6","1","6","4","6","2","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Escude N.","Canas G.","17","144","4","6","6","4","6","1","6","2","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Ferreira W.","Arthurs W.","37","94","6","7","6","3","7","6","6","1","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Gambill J.M.","Hewitt L.","56","7","6","3","6","2","7","5","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Gimelstob J.","Cowan B.","99","172","6","3","6","4","6","7","6","3","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Godwin N.","Vicente F.","203","31","6","7","6","1","3","6","6","2","8","6","3","2","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Goldstein P.","Boutter J.","76","103","7","6","6","3","6","4","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Golmard J.","Saulnier C.","70","124","7","5","6","4","6","4","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Gustafsson M.","Kilderry P.","72","297","6","4","6","2","6","4","","","","","3","0","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Haas T.","Kiefer N.","23","12","5","7","6","4","6","2","6","3","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Henman T.","Srichaphan P.","14","90","5","7","6","3","6","1","6","3","","","3","1","Completed"
"37","London","Wimbledon","06/26/2000","Grand Slam","Outdoor","Grass","1st Round","5","Hrbaty D.","Zabaleta M.","32","40","6","4","6","2","7","5","","","","","3","0","Completed"
